"id","timestamp","value","unit"
8_pNZQq,2021-11-21T00:00:00Z,1041.41,Wh
8_pNZQq,2021-11-22T00:00:00Z,680.933,Wh
8_pNZQq,2021-11-23T00:00:00Z,762.014,Wh
8_pNZQq,2021-11-24T00:00:00Z,650.472,Wh
aO4wNMu,2021-11-18T00:00:00Z,189.475,Wh
aO4wNMu,2021-11-19T00:00:00Z,169.689,Wh
aO4wNMu,2021-11-20T00:00:00Z,250.929,Wh
aO4wNMu,2021-11-21T00:00:00Z,227.678,Wh
aO4wNMu,2021-11-22T00:00:00Z,448.176,Wh
aO4wNMu,2021-11-23T00:00:00Z,235.688,Wh
aO4wNMu,2021-11-24T00:00:00Z,302.899,Wh
ZSL3rJV,2021-11-18T00:00:00Z,1179.52,Wh
ZSL3rJV,2021-11-19T00:00:00Z,1285.21,Wh
ZSL3rJV,2021-11-20T00:00:00Z,1379.37,Wh
ZSL3rJV,2021-11-21T00:00:00Z,1329.12,Wh
ZSL3rJV,2021-11-22T00:00:00Z,898.281,Wh
ZSL3rJV,2021-11-23T00:00:00Z,898.281,Wh
ZSL3rJV,2021-11-24T00:00:00Z,1383.1,Wh
OhlX2JW,2021-11-18T00:00:00Z,415.083,Wh
OhlX2JW,2021-11-19T00:00:00Z,1075.8,Wh
OhlX2JW,2021-11-20T00:00:00Z,974.448,Wh
OhlX2JW,2021-11-21T00:00:00Z,684.26,Wh
OhlX2JW,2021-11-22T00:00:00Z,739.703,Wh
OhlX2JW,2021-11-23T00:00:00Z,449.931,Wh
OhlX2JW,2021-11-24T00:00:00Z,535.383,Wh
Y20_1EI,2021-11-18T00:00:00Z,747.137,Wh
Y20_1EI,2021-11-19T00:00:00Z,777.099,Wh
Y20_1EI,2021-11-20T00:00:00Z,975.887,Wh
Y20_1EI,2021-11-21T00:00:00Z,845.278,Wh
Y20_1EI,2021-11-22T00:00:00Z,777.188,Wh
Y20_1EI,2021-11-23T00:00:00Z,745.57,Wh
Y20_1EI,2021-11-24T00:00:00Z,745.916,Wh
nKSx9qt,2021-11-18T00:00:00Z,37.5267,Wh
nKSx9qt,2021-11-19T00:00:00Z,,Wh
nKSx9qt,2021-11-20T00:00:00Z,,Wh
nKSx9qt,2021-11-21T00:00:00Z,,Wh
nKSx9qt,2021-11-22T00:00:00Z,,Wh
nKSx9qt,2021-11-23T00:00:00Z,,Wh
nKSx9qt,2021-11-24T00:00:00Z,,Wh
srsgcun,2021-11-18T00:00:00Z,435.094,Wh
srsgcun,2021-11-19T00:00:00Z,524.127,Wh
srsgcun,2021-11-20T00:00:00Z,600.189,Wh
srsgcun,2021-11-21T00:00:00Z,597.45,Wh
srsgcun,2021-11-22T00:00:00Z,449.617,Wh
srsgcun,2021-11-23T00:00:00Z,701.785,Wh
srsgcun,2021-11-24T00:00:00Z,639.904,Wh
esEmUGA,2021-11-18T00:00:00Z,631.115,Wh
esEmUGA,2021-11-19T00:00:00Z,726.479,Wh
esEmUGA,2021-11-20T00:00:00Z,812.787,Wh
esEmUGA,2021-11-21T00:00:00Z,1030.07,Wh
esEmUGA,2021-11-22T00:00:00Z,894.382,Wh
esEmUGA,2021-11-23T00:00:00Z,628.229,Wh
esEmUGA,2021-11-24T00:00:00Z,825.283,Wh
_6cfgJy,2021-11-18T00:00:00Z,483.496,Wh
_6cfgJy,2021-11-19T00:00:00Z,983.617,Wh
_6cfgJy,2021-11-20T00:00:00Z,874.914,Wh
_6cfgJy,2021-11-21T00:00:00Z,938.435,Wh
_6cfgJy,2021-11-22T00:00:00Z,632.679,Wh
_6cfgJy,2021-11-23T00:00:00Z,559.445,Wh
_6cfgJy,2021-11-24T00:00:00Z,737.442,Wh
